#{"t_start": 1628130611.9771528, "env_id": null}
r,l,t
5284.5,501,20051.434235
6760.5,501,20053.294148
6661.5,501,20055.184252
4896.0,501,20057.013461
6582.0,501,20058.888533
6808.5,501,20060.780092
6742.5,501,20062.653476
6514.5,501,20064.535561
6531.0,501,20066.32869
6297.0,501,20068.216995
7593.0,501,20070.064455
4794.0,501,20071.929356
7614.0,501,20073.758689
7177.0,501,20075.666492
6397.5,501,20077.543957
6301.5,501,20079.385134
5622.0,501,20081.276858
6871.5,501,20083.101693
7239.0,501,20085.033482
6726.0,501,20086.912027
6825.0,501,20088.735139
5878.5,501,20090.599895
6300.0,501,20092.492573
6957.0,501,20094.339753
6673.5,501,20096.225858
7491.0,501,20098.03021
7875.0,501,20099.937083
6078.0,501,20101.795998
6990.0,501,20103.661933
5647.5,501,20105.472262
7023.0,501,20107.361257
6463.5,501,20109.255708
6411.0,501,20111.104943
6001.5,501,20112.984504
5716.5,501,20114.823402
7057.5,501,20116.687338
7704.0,501,20118.551881
6709.5,501,20120.433163
6810.0,501,20122.293683
7779.0,501,20124.150395
6087.0,501,20126.026159
7479.0,501,20127.90958
6357.0,501,20129.752195
5240.0,501,20131.612782
5791.5,501,20133.430014
6960.0,501,20135.288192
7848.0,501,20137.173805
6705.0,501,20139.019726
7435.5,501,20140.904776
6249.0,501,20142.771927
6372.0,501,20144.683236
5856.0,501,20146.625255
6223.5,501,20148.492098
6840.0,501,20150.369379
6247.5,501,20152.300374
7447.5,501,20154.127199
7239.0,501,20156.137543
6388.5,501,20158.129417
8323.5,501,20160.014327
6576.0,501,20161.86093
6774.0,501,20163.760504
7545.0,501,20165.650607
6118.5,501,20167.518635
6883.5,501,20169.426414
5541.0,501,20171.276317
7701.0,501,20173.142329
6424.5,501,20175.03097
6484.5,501,20176.923507
7225.5,501,20178.755124
6715.5,501,20180.587111
5745.0,501,20182.471185
6649.5,501,20184.514481
6232.5,501,20186.347624
6549.0,501,20188.25166
6954.0,501,20190.155565
5920.5,501,20192.084069
7128.0,501,20193.953559
5256.0,501,20195.84701
5319.0,501,20197.77058
6673.5,501,20199.643919
7630.5,501,20201.500495
6194.5,501,20203.472935
6616.5,501,20205.386716
7006.5,501,20207.277954
5793.0,501,20209.146145
4035.0,501,20211.033192
7195.5,501,20212.930774
7176.0,501,20214.824326
7074.0,501,20216.735551
5616.0,501,20218.588938
5541.0,501,20220.425557
6544.5,501,20222.492937
6821.0,501,20224.400394
6114.0,501,20226.281698
7788.0,501,20228.119587
4896.0,501,20229.975157
5881.5,501,20231.878951
5727.0,501,20233.792781
6411.0,501,20235.631587
6330.0,501,20237.568065
6292.5,501,20239.436397
6540.0,501,20241.32397
6001.5,501,20243.230356
7698.0,501,20245.045732
6915.5,501,20246.910873
6804.0,501,20248.808456
6319.5,501,20250.711837
7084.5,501,20252.581848
6093.0,501,20254.453831
6471.0,501,20256.262496
7417.5,501,20258.184688
6585.0,501,20260.101865
5737.5,501,20262.022163
5805.0,501,20263.920746
6387.0,501,20265.797353
7147.5,501,20267.645346
7489.5,501,20269.533979
5782.5,501,20271.395913
8050.5,501,20273.236432
6802.5,501,20275.052408
7123.5,501,20276.97999
7357.5,501,20278.994142
6204.0,501,20280.959762
5586.0,501,20282.853416
5754.0,501,20284.684713
6561.0,501,20286.559205
7104.0,501,20288.454695
6520.5,501,20290.317863
6741.0,501,20292.242167
4996.5,501,20294.197563
5961.0,501,20296.087724
7099.5,501,20297.98726
4657.5,501,20299.816619
6459.0,501,20301.699213
6537.5,501,20303.568704
6616.5,501,20305.418954
6384.0,501,20307.312475
5923.5,501,20309.226591
4949.0,501,20311.114296
7986.0,501,20312.998754
6589.5,501,20314.894974
6552.0,501,20316.758341
7624.5,501,20318.649937
6951.0,501,20320.582446
6535.5,501,20322.498212
6685.5,501,20324.354342
5127.0,501,20326.31671
8056.5,501,20328.192462
6792.0,501,20330.035213
5328.0,501,20331.892572
5716.5,501,20333.741968
6198.0,501,20335.548117
6033.0,501,20337.353995
6322.5,501,20339.186249
7416.0,501,20341.177074
7350.0,501,20343.520841
7584.0,501,20345.307251
7141.5,501,20347.130309
7222.5,501,20348.967376
6349.5,501,20350.906642
6151.5,501,20352.733435
7329.0,501,20354.616834
5907.0,501,20356.46467
6421.5,501,20358.260062
7029.0,501,20360.03015
4129.5,501,20361.815032
6522.0,501,20363.640205
6498.0,501,20365.426391
5389.5,501,20367.199439
5191.5,501,20368.981973
6855.0,501,20370.773743
6928.5,501,20372.560744
5819.5,501,20374.339954
7086.0,501,20376.138931
5544.0,501,20377.930371
6157.5,501,20379.71047
6153.0,501,20381.486942
4875.0,501,20383.273379
5901.0,501,20385.069265
6040.5,501,20386.869758
6351.0,501,20388.649479
6931.5,501,20390.431463
7612.5,501,20392.229645
6711.0,501,20394.017763
7605.0,501,20395.798779
6576.0,501,20397.596541
6070.5,501,20399.390826
6162.0,501,20401.180372
6327.0,501,20402.961481
6481.5,501,20404.742025
5466.0,501,20406.52975
5459.0,501,20408.318881
6504.0,501,20410.095731
7180.5,501,20411.887825
6052.5,501,20413.678338
7393.5,501,20415.462414
6856.5,501,20417.236459
7173.0,501,20419.027334
6882.0,501,20420.819856
5911.5,501,20422.599864
6544.5,501,20424.370232
6177.0,501,20426.164465
5464.5,501,20427.963988
7912.5,501,20429.761418
4768.5,501,20431.537903
5250.0,501,20433.323839
7797.0,501,20435.116641
6387.0,501,20436.902071
7078.5,501,20438.680153
6024.0,501,20440.474474
6559.5,501,20442.271287
7627.5,501,20444.056745
6465.0,501,20445.830799
7254.0,501,20447.607257
7723.5,501,20449.389471
7102.5,501,20451.176625
7305.0,501,20452.952914
6694.5,501,20454.734718
6684.0,501,20456.524543
7375.5,501,20458.303217
4653.0,501,20460.073843
5965.5,501,20461.864275
5602.5,501,20463.649712
6882.0,501,20465.428059
6307.5,501,20467.192482
6837.0,501,20469.113245
7549.5,501,20471.151279
5191.5,501,20472.981521
7203.0,501,20474.748797
5804.0,501,20476.525394
6787.5,501,20478.305195
7908.0,501,20480.088721
7059.0,501,20481.861103
6150.0,501,20483.649245
7660.5,501,20485.437395
5569.5,501,20487.221339
7192.5,501,20488.991742
5940.0,501,20490.777391
6700.5,501,20492.566978
5893.5,501,20494.356827
5851.5,501,20496.135882
6430.5,501,20497.91588
7053.0,501,20499.708578
5640.0,501,20501.494711
7765.5,501,20503.268423
6711.0,501,20505.053665
6177.0,501,20506.852057
5719.5,501,20508.635715
5233.5,501,20510.409938
6555.0,501,20512.197375
5092.5,501,20513.992477
7689.0,501,20515.771242
6534.0,501,20517.551639
5127.0,501,20519.335082
7464.0,501,20521.151441
5890.5,501,20522.936743
6262.5,501,20524.720301
6885.0,501,20526.507336
7086.0,501,20528.306506
6810.0,501,20530.089273
6121.5,501,20531.872224
6351.0,501,20533.652732
7519.5,501,20535.438361
6499.5,501,20537.21785
6208.5,501,20538.997797
4359.0,501,20540.78523
6544.5,501,20542.577581
6628.5,501,20544.356006
7444.5,501,20546.126626
5518.5,501,20547.912995
5580.0,501,20549.708179
6214.5,501,20551.493676
5086.0,501,20553.26873
6166.5,501,20555.057545
7773.0,501,20556.850845
7605.0,501,20558.634839
5976.0,501,20560.415621
5728.5,501,20562.202761
7174.5,501,20563.99502
5533.5,501,20565.778115
4924.5,501,20567.553334
6388.5,501,20569.341485
5104.5,501,20571.141427
6439.5,501,20572.931018
7761.0,501,20574.703714
8043.0,501,20576.479696
6718.5,501,20578.281297
5224.0,501,20580.066574
7168.5,501,20581.852825
6369.0,501,20583.635336
5806.5,501,20585.426944
5748.0,501,20587.209234
7957.5,501,20588.973588
6522.0,501,20590.756493
6961.5,501,20592.551203
6225.0,501,20594.330497
5199.0,501,20596.099472
4395.0,501,20597.886463
6393.0,501,20599.680517
6567.0,501,20601.468588
6421.5,501,20603.245682
6931.5,501,20605.035207
6771.0,501,20606.8604
5728.5,501,20608.648501
6271.5,501,20610.420584
6496.5,501,20612.207809
6831.0,501,20614.004436
5769.0,501,20615.794183
4644.0,501,20617.565701
5910.0,501,20619.353949
5817.0,501,20621.146633
6162.0,501,20622.934722
6060.0,501,20624.710409
5916.0,501,20626.500663
6175.5,501,20628.296184
5523.0,501,20630.087474
4500.0,501,20631.868626
6562.5,501,20633.656922
6432.0,501,20635.448115
7233.0,501,20637.244477
5554.5,501,20639.012282
4777.5,501,20640.797995
6112.5,501,20642.596909
6316.5,501,20644.381027
5793.0,501,20646.155491
6724.5,501,20647.976499
4938.0,501,20649.774639
5350.5,501,20651.564817
5845.5,501,20653.34692
6997.5,501,20655.123899
7185.0,501,20656.911956
6609.5,501,20658.708283
6784.5,501,20660.479734
6448.5,501,20662.269515
5385.0,501,20664.065371
7399.5,501,20665.862894
3774.0,501,20667.657176
6745.5,501,20669.474796
5419.5,501,20671.300991
8014.5,501,20673.093464
7402.5,501,20674.904134
4986.0,501,20676.709629
4996.5,501,20678.519668
6216.0,501,20680.359979
5050.5,501,20682.194832
5268.0,501,20683.989951
6436.5,501,20685.777352
6106.5,501,20687.591209
7186.5,501,20689.476405
7990.5,501,20691.323765
4812.0,501,20693.12909
6744.0,501,20694.929672
6811.5,501,20696.748917
5713.5,501,20698.573579
7012.5,501,20700.481892
7093.5,501,20702.289578
5334.0,501,20704.075726
7545.0,501,20706.047211
7863.0,501,20707.857583
5376.0,501,20709.794738
5597.5,501,20711.623337
5973.0,501,20713.444681
6348.5,501,20715.358148
4243.5,501,20717.278139
4012.5,501,20719.184001
6379.5,501,20721.09821
5959.5,501,20722.954332
5758.5,501,20724.778162
5757.0,501,20726.61237
6396.0,501,20728.44146
4663.5,501,20730.298526
7039.5,501,20732.153115
5722.5,501,20734.002821
7308.0,501,20735.820019
4875.5,501,20737.633526
6192.0,501,20739.478065
6108.0,501,20741.349117
6864.0,501,20743.148348
7055.5,501,20744.960094
6481.5,501,20746.848583
6457.5,501,20748.870057
4579.5,501,20750.865334
6459.0,501,20752.886943
7645.5,501,20754.764758
5820.0,501,20756.623245
7186.5,501,20758.500094
5955.0,501,20760.55956
6513.0,501,20762.405511
5535.0,501,20764.25302
6283.5,501,20766.084481
5977.5,501,20767.959515
6439.5,501,20769.801214
6148.5,501,20771.649871
6085.5,501,20773.480755
7512.0,501,20775.346865
7221.0,501,20777.329883
8050.5,501,20779.172752
7527.0,501,20780.979114
7998.0,501,20782.83322
8143.5,501,20784.697015
7447.5,501,20786.565151
6364.5,501,20788.400429
4128.0,501,20790.275258
6270.0,501,20792.128836
7033.5,501,20793.996488
6537.0,501,20795.833244
4495.5,501,20797.668112
5923.5,501,20799.60912
5034.0,501,20801.504516
5853.0,501,20803.366393
6324.0,501,20805.32368
6576.0,501,20807.336381
6319.5,501,20809.220129
7362.0,501,20811.108305
7834.5,501,20812.994136
5773.5,501,20814.830703
4702.5,501,20816.695161
7020.0,501,20818.533322
4468.5,501,20820.407706
7494.0,501,20822.271776
5851.5,501,20824.116479
7204.5,501,20826.0658
6759.0,501,20827.987086
4731.0,501,20829.837739
5749.5,501,20831.709435
7132.0,501,20833.55517
5670.0,501,20835.430916
7050.0,501,20837.331373
5842.5,501,20839.189232
6979.5,501,20841.074828
6537.0,501,20842.970737
5076.0,501,20844.80632
7704.0,501,20846.614764
6058.5,501,20848.422598
4281.0,501,20850.269448
6693.0,501,20852.135311
7989.0,501,20854.087847
7744.5,501,20855.944796
7389.0,501,20857.744783
7542.0,501,20859.909309
5235.0,501,20861.985263
5574.0,501,20863.846994
5817.0,501,20865.743988
5113.5,501,20867.637727
6672.0,501,20869.591192
7165.5,501,20871.459226
8152.5,501,20873.34001
5923.5,501,20875.217436
3300.0,501,20877.087986
6847.5,501,20878.954205
6132.0,501,20880.807252
5655.0,501,20882.675723
6685.5,501,20884.512201
6183.0,501,20886.35745
4915.5,501,20888.218618
5550.0,501,20890.127089
6984.0,501,20891.961086
7059.0,501,20893.852639
5709.0,501,20895.747833
5823.0,501,20897.619785
6616.5,501,20899.465857
5275.5,501,20901.308187
7534.5,501,20903.136433
6694.5,501,20904.983442
4404.0,501,20906.811815
7509.0,501,20908.628194
7117.5,501,20910.492197
6832.5,501,20912.339491
7411.5,501,20914.176069
5661.0,501,20915.985229
7318.5,501,20917.827499
5985.0,501,20919.654625
6028.5,501,20921.489231
6648.0,501,20923.310551
6096.5,501,20925.142728
7348.5,501,20926.965497
7381.5,501,20928.782841
6286.5,501,20930.606622
6195.0,501,20932.453736
7810.5,501,20934.255412
6337.5,501,20936.074611
4737.0,501,20937.883534
5451.0,501,20939.745636
6270.0,501,20941.56376
8319.0,501,20943.393708
6756.0,501,20945.20892
5758.5,501,20947.036993
6343.5,501,20948.851536
4839.0,501,20950.688583
6498.0,501,20952.555619
6001.5,501,20954.40741
6328.5,501,20956.24494
6355.5,501,20958.093914
6942.0,501,20959.895656
6864.0,501,20961.731536
8154.0,501,20963.549103
7120.5,501,20965.387178
7548.0,501,20967.219006
6307.5,501,20969.088418
6367.5,501,20970.919721
6609.0,501,20972.750347
6669.0,501,20974.604661
6793.5,501,20976.45428
6445.5,501,20978.298416
6979.5,501,20980.120021
5856.0,501,20981.963808
6283.5,501,20983.803905
7066.5,501,20985.635556
7083.0,501,20987.498507
7452.0,501,20989.338708
7482.5,501,20991.189857
6249.0,501,20993.024281
5674.5,501,20994.871002
7500.0,501,20996.721916
6190.5,501,20998.586995
7273.5,501,21000.424231
7302.0,501,21002.247017
7149.0,501,21004.098669
6495.0,501,21005.954246
5491.5,501,21007.797258
4953.0,501,21009.625614
5461.5,501,21011.466554
5323.5,501,21013.331365
6054.0,501,21015.168379
6679.5,501,21017.008371
6426.0,501,21018.846951
7530.0,501,21020.726829
5530.5,501,21022.582412
7056.0,501,21024.426921
6901.5,501,21026.254681
5650.5,501,21028.082824
5778.0,501,21029.938732
6969.0,501,21031.878534
5865.0,501,21033.732919
8010.0,501,21035.61989
6763.5,501,21037.466627
7390.5,501,21039.339346
4977.0,501,21041.195359
5815.5,501,21043.080455
6979.5,501,21044.920097
6889.5,501,21046.794073
7522.5,501,21048.670838
7707.0,501,21050.559873
7546.5,501,21052.412475
7722.0,501,21054.275299
5452.5,501,21056.142245
5394.5,501,21058.011724
5839.5,501,21059.850866
6981.0,501,21061.724479
7497.0,501,21063.586343
4819.5,501,21065.455748
7278.0,501,21067.299658
5002.5,501,21069.176654
5808.0,501,21071.035566
3405.0,501,21072.919487
6082.5,501,21074.774199
6063.0,501,21076.64397
6682.5,501,21078.513162
6993.0,501,21080.383886
6054.0,501,21082.245818
6120.0,501,21084.105157
7077.0,501,21085.971165
6478.5,501,21087.827262
5776.5,501,21089.707915
5791.5,501,21091.576983
7663.5,501,21093.455189
4954.0,501,21095.32703
6333.0,501,21097.184103
5907.0,501,21099.068032
6556.5,501,21100.927692
5392.5,501,21102.841698
6424.5,501,21104.721576
7038.0,501,21106.593246
7315.5,501,21108.45871
6453.0,501,21110.332908
6172.5,501,21112.175086
6352.5,501,21114.041624
5988.0,501,21115.902915
6847.5,501,21117.760961
5263.5,501,21119.654248
7498.5,501,21121.500736
7732.5,501,21123.344547
6804.0,501,21125.216206
5473.5,501,21127.051569
5863.5,501,21128.913207
5826.0,501,21130.77485
6597.0,501,21132.67137
6615.0,501,21134.53813
5668.5,501,21136.404526
8058.0,501,21138.235305
6385.5,501,21140.098981
7003.5,501,21141.967622
6132.0,501,21143.835698
6579.0,501,21145.694972
7225.5,501,21147.532935
5568.0,501,21149.39834
6769.5,501,21151.230853
7029.0,501,21153.054794
5518.5,501,21154.915154
7915.5,501,21156.749541
6153.0,501,21158.586301
6103.5,501,21160.407211
5544.0,501,21162.242212
6171.0,501,21164.092421
6307.5,501,21165.948943
7780.5,501,21167.826582
5361.0,501,21169.709594
6870.0,501,21171.589073
5557.5,501,21173.426288
6567.0,501,21175.290185
7321.5,501,21177.159421
7281.0,501,21179.006337
5116.5,501,21180.878085
5751.0,501,21182.73521
7242.0,501,21184.60569
6474.0,501,21186.439075
6315.0,501,21188.298133
4630.5,501,21190.143954
6421.5,501,21192.009358
6753.0,501,21193.865994
7125.0,501,21195.713144
6070.5,501,21197.564368
5554.5,501,21199.408501
5199.0,501,21201.257205
4570.5,501,21203.097678
5806.5,501,21204.952103
4203.0,501,21206.838225
8205.0,501,21208.712228
7579.5,501,21210.609404
7072.5,501,21212.441311
7617.0,501,21214.320261
6661.5,501,21216.150429
7582.5,501,21217.986147
6507.0,501,21219.814689
7081.5,501,21221.661611
6829.5,501,21223.50662
7306.5,501,21225.341345
7225.5,501,21227.177348
6169.5,501,21229.009584
6789.0,501,21230.83104
5166.0,501,21232.662443
5665.0,501,21234.485046
6649.5,501,21236.334986
7257.0,501,21238.188066
6097.5,501,21240.043561
7120.0,501,21241.870619
7603.5,501,21243.747018
5794.5,501,21245.588117
6558.0,501,21247.479898
7252.5,501,21249.416571
6514.5,501,21251.326991
7016.0,501,21253.250957
7168.5,501,21255.172797
7956.0,501,21257.085282
7266.0,501,21258.985821
7042.5,501,21260.841394
7158.0,501,21262.724632
6394.5,501,21264.589944
8514.0,501,21266.470939
6742.5,501,21268.331162
6505.5,501,21270.209607
6480.0,501,21272.098747
7066.5,501,21274.023245
6964.5,501,21275.902025
7365.0,501,21277.76488
7218.0,501,21279.626382
6664.5,501,21281.506209
5404.5,501,21283.380533
6415.5,501,21285.277772
7182.0,501,21287.135525
5188.5,501,21289.007547
7165.5,501,21290.868049
6148.5,501,21292.742157
5767.5,501,21294.611665
7843.5,501,21296.485965
5251.5,501,21298.342156
6580.5,501,21300.225348
7237.5,501,21302.06959
6034.5,501,21303.952924
6186.0,501,21305.8093
5445.0,501,21307.671465
5206.5,501,21309.546783
6541.5,501,21311.425362
7417.5,501,21313.296965
6396.0,501,21315.166007
5875.5,501,21317.031419
7845.0,501,21318.921679
6061.5,501,21320.791595
7506.0,501,21322.664002
6253.5,501,21324.524813
6298.5,501,21326.413681
5848.5,501,21328.257395
6435.0,501,21330.130274
6855.0,501,21331.991145
6457.5,501,21333.869832
6804.0,501,21335.741743
5424.0,501,21337.592973
6366.0,501,21339.462355
7645.5,501,21341.32536
5245.5,501,21343.202039
6984.0,501,21345.139794
5950.5,501,21347.007667
7956.0,501,21348.891164
6733.5,501,21350.743134
7065.0,501,21352.637309
6111.0,501,21354.543413
5406.0,501,21356.483644
6760.5,501,21358.393194
6783.0,501,21360.311425
7426.5,501,21362.251042
6472.5,501,21364.162529
6651.0,501,21366.110609
5884.5,501,21368.015387
7456.5,501,21369.959471
6619.5,501,21371.873641
5836.5,501,21373.805474
6763.5,501,21375.729592
5680.5,501,21377.635788
8055.0,501,21379.57095
5505.0,501,21381.487822
7060.5,501,21383.424101
5859.0,501,21385.3479
7552.5,501,21387.294945
6735.0,501,21389.195002
6129.0,501,21391.134709
6726.0,501,21393.046804
6255.0,501,21394.987012
6085.5,501,21396.911764
6910.5,501,21398.831044
8068.5,501,21400.749273
6681.0,501,21402.628754
6768.0,501,21404.490191
6388.5,501,21406.36116
6619.5,501,21408.245509
6517.5,501,21410.102974
7479.0,501,21411.969872
6871.5,501,21413.836253
6009.0,501,21415.706442
5763.0,501,21417.595021
7425.0,501,21419.451745
5130.0,501,21421.326092
4960.5,501,21423.167521
6981.0,501,21425.067507
7125.0,501,21426.912835
5637.0,501,21428.789414
5965.5,501,21430.688192
6474.0,501,21432.614667
5904.0,501,21434.545928
5380.5,501,21436.418531
6477.0,501,21438.290439
7350.0,501,21440.154963
5094.0,501,21442.016486
7642.5,501,21443.894471
6096.0,501,21445.756651
6996.0,501,21447.635983
4915.5,501,21449.489818
6315.0,501,21451.374831
6121.5,501,21453.238083
5589.0,501,21455.119806
6588.0,501,21457.040522
6234.0,501,21458.964466
6342.0,501,21460.880279
7575.0,501,21462.808443
7582.5,501,21464.724275
6303.0,501,21466.651961
6159.0,501,21468.576171
7180.5,501,21470.507442
5277.0,501,21472.429177
6087.0,501,21474.284269
5634.0,501,21476.13927
7644.0,501,21478.014821
7698.0,501,21479.878601
3502.5,501,21481.760543
5578.5,501,21483.682392
6318.0,501,21485.635289
6783.0,501,21487.53205
5655.0,501,21489.484358
6496.5,501,21491.327571
6645.0,501,21493.205745
6624.0,501,21495.074015
5548.5,501,21496.936121
6030.0,501,21498.804567
6313.5,501,21500.667199
5227.5,501,21502.531015
7383.0,501,21504.40218
5442.0,501,21506.261689
7369.5,501,21508.153174
7057.5,501,21510.021258
7141.5,501,21511.887788
8295.0,501,21513.739859
7135.5,501,21515.640723
5502.0,501,21517.506038
6007.5,501,21519.368103
8118.0,501,21521.241108
7824.0,501,21523.121724
6189.0,501,21524.998353
7213.5,501,21526.861514
6745.5,501,21528.722004
5395.5,501,21530.623983
5563.5,501,21532.496467
6007.5,501,21534.357735
7096.5,501,21536.220798
7669.5,501,21538.123792
6192.0,501,21540.003932
6925.5,501,21541.878057
7642.5,501,21543.755024
6565.5,501,21545.639858
5046.0,501,21547.501326
7840.5,501,21549.375496
7084.5,501,21551.246296
7543.5,501,21553.120012
8250.0,501,21555.004461
6174.0,501,21556.887537
5379.5,501,21558.754731
7293.0,501,21560.631716
3964.5,501,21562.491186
5946.0,501,21564.361603
6399.0,501,21566.226207
6712.5,501,21568.116623
5391.0,501,21569.991514
6403.5,501,21571.872357
3837.0,501,21573.751518
4960.5,501,21575.622571
8128.5,501,21577.494041
7033.5,501,21579.362634
6913.5,501,21581.229439
5799.0,501,21583.137519
8388.0,501,21585.00633
4986.0,501,21586.877907
6972.0,501,21588.752761
7078.5,501,21590.624625
6162.0,501,21592.478604
7084.5,501,21594.349052
7080.0,501,21596.214576
7390.5,501,21598.118497
7663.5,501,21599.972585
7050.0,501,21601.862364
6925.5,501,21603.728626
6745.5,501,21605.610304
7666.5,501,21607.475332
5358.0,501,21609.342262
6831.0,501,21611.207253
6039.0,501,21613.094172
7174.5,501,21614.973685
5349.0,501,21616.835652
7716.0,501,21618.716444
7356.0,501,21620.579692
7149.0,501,21622.449336
7047.0,501,21624.33797
7305.0,501,21626.212139
5365.5,501,21628.091254
6383.0,501,21629.954124
5176.5,501,21631.826049
6574.5,501,21633.680598
8605.5,501,21635.566085
4879.5,501,21637.440357
5844.0,501,21639.294431
6739.5,501,21641.166909
8089.5,501,21643.045402
6229.5,501,21644.965037
6828.0,501,21646.905441
5815.5,501,21648.867509
7293.0,501,21650.85791
5709.0,501,21652.945719
6150.0,501,21654.939241
5791.5,501,21656.854713
7648.5,501,21658.789759
6190.5,501,21660.696969
5400.0,501,21662.626013
5524.5,501,21664.493279
6084.0,501,21666.374817
6565.5,501,21668.242307
7215.0,501,21670.123527
6109.5,501,21671.975996
5811.0,501,21673.851662
7192.5,501,21675.713832
5679.0,501,21677.588936
5038.5,501,21679.477574
6381.0,501,21681.376341
5362.5,501,21683.240625
5730.0,501,21685.105596
7552.5,501,21686.960918
7197.0,501,21688.837744
7654.5,501,21690.699793
7723.5,501,21692.583347
6573.0,501,21694.427074
5152.5,501,21696.312768
6801.0,501,21698.156763
6045.0,501,21700.051269
7287.0,501,21701.930223
7165.5,501,21703.847272
7044.0,501,21705.709224
5268.0,501,21707.574853
6579.0,501,21709.443715
7800.0,501,21711.302537
4821.0,501,21713.180348
6160.5,501,21715.039211
5868.0,501,21716.892918
5911.5,501,21718.769019
5707.5,501,21720.623776
5710.5,501,21722.508353
6837.0,501,21724.359724
6181.5,501,21726.25491
5488.5,501,21728.09732
7597.5,501,21729.971589
6948.0,501,21731.837088
6948.0,501,21733.705126
3898.5,501,21735.581506
7186.5,501,21737.439353
8326.5,501,21739.306364
6816.0,501,21741.157973
7237.5,501,21743.023937
6778.5,501,21744.89634
5307.0,501,21746.783506
6469.5,501,21748.709963
7260.0,501,21750.568269
4743.0,501,21752.434899
7197.0,501,21754.291904
6328.5,501,21756.166161
6078.0,501,21758.038411
6934.5,501,21759.905343
5865.0,501,21761.768849
5532.0,501,21763.649472
6231.0,501,21765.506452
5796.0,501,21767.369339
7272.0,501,21769.232624
5874.0,501,21771.122981
6882.0,501,21772.983407
5485.5,501,21774.854942
6196.5,501,21776.708885
6342.0,501,21778.604728
8338.5,501,21780.451896
6540.0,501,21782.330378
6229.5,501,21784.181976
7518.0,501,21786.060386
5248.5,501,21787.92432
6072.0,501,21789.801361
4899.0,501,21791.653675
5250.0,501,21793.533167
7500.0,501,21795.405289
7732.5,501,21797.254803
7729.5,501,21799.121021
7065.0,501,21800.997644
6463.5,501,21802.855487
7443.0,501,21804.71622
5697.0,501,21806.588256
5376.0,501,21808.526427
6457.5,501,21810.442484
5394.0,501,21812.350368
6991.5,501,21814.206981
5986.5,501,21816.084604
5671.5,501,21817.950272
5040.0,501,21819.801375
6228.0,501,21821.681141
7626.0,501,21823.563457
5632.5,501,21825.430499
6333.0,501,21827.272123
5494.5,501,21829.143847
7231.5,501,21831.007294
5515.5,501,21832.869247
6477.0,501,21834.748291
7893.0,501,21836.611909
7195.5,501,21838.491875
7083.0,501,21840.345417
7612.5,501,21842.199012
6511.5,501,21844.087035
6562.5,501,21845.959396
6600.0,501,21847.818907
7659.0,501,21849.672034
6343.5,501,21851.548637
6024.0,501,21853.401138
5781.0,501,21855.287385
7756.5,501,21857.13489
6219.0,501,21858.995106
7421.5,501,21860.860332
6891.0,501,21862.736972
8137.5,501,21864.611452
6984.0,501,21866.471919
6316.0,501,21868.365244
6228.0,501,21870.270696
6753.0,501,21872.178395
6756.0,501,21874.05119
5883.0,501,21875.925421
5278.5,501,21877.788563
5376.0,501,21879.640492
6882.0,501,21881.522218
6595.5,501,21883.3732
7822.5,501,21885.239617
7647.0,501,21887.122852
6919.5,501,21888.996805
7182.0,501,21890.855175
6468.0,501,21892.714894
5962.5,501,21894.582137
6597.0,501,21896.446637
7302.0,501,21898.321262
5602.5,501,21900.170924
5874.0,501,21902.025894
6636.0,501,21903.90036
5425.5,501,21905.77017
6673.5,501,21907.652801
7459.5,501,21909.50606
6390.0,501,21911.38896
4407.0,501,21913.233948
7702.5,501,21915.099197
6346.5,501,21916.969091
5937.0,501,21918.842347
6288.0,501,21920.701025
4806.0,501,21922.574642
6721.5,501,21924.567219
6807.0,501,21926.582385
5803.5,501,21928.466114
6894.0,501,21930.342031
6697.5,501,21932.201734
7798.5,501,21934.064072
5019.0,501,21935.931254
6562.5,501,21937.806573
5407.5,501,21939.676633
7144.5,501,21941.559766
6282.0,501,21943.420016
4804.5,501,21945.28919
6535.5,501,21947.159244
7069.5,501,21949.017093
7009.5,501,21950.896405
6489.0,501,21952.753533
6387.0,501,21954.608117
6882.0,501,21956.482101
7246.5,501,21958.390719
6487.5,501,21960.299384
7539.0,501,21962.211678
6963.0,501,21964.154139
6153.0,501,21966.063859
5959.5,501,21967.933828
7387.5,501,21969.773848
5841.0,501,21971.681731
5784.0,501,21973.627194
5293.5,501,21975.525388
5815.5,501,21977.432166
5184.0,501,21979.356607
7114.5,501,21981.268748
8008.5,501,21983.191298
6148.5,501,21985.115704
7920.0,501,21986.980636
6643.5,501,21988.866553
6061.5,501,21990.723992
7048.5,501,21992.575435
6783.0,501,21994.444187
8121.0,501,21996.313934
7120.5,501,21998.182864
7032.0,501,22000.024791
6438.0,501,22001.902915
6517.5,501,22003.774513
6850.5,501,22005.637977
6411.0,501,22007.492852
6844.5,501,22009.366567
7698.0,501,22011.219858
7329.0,501,22013.08342
6358.5,501,22014.943185
6603.0,501,22016.803687
8308.5,501,22018.680164
7611.0,501,22020.545675
6852.0,501,22022.411176
5001.0,501,22024.282545
4689.0,501,22026.143636
6927.0,501,22028.025514
6496.5,501,22029.876382
5824.5,501,22031.755091
7050.0,501,22033.610315
5935.5,501,22035.480689
5100.0,501,22037.344668
5163.0,501,22039.210038
6429.0,501,22041.085488
5436.0,501,22042.959353
5571.5,501,22044.793859
7662.0,501,22046.614083
