#{"t_start": 1627960620.44219, "env_id": null}
r,l,t
-325.0,501,1246.797866
-354.5,501,1248.050414
-335.0,501,1248.959846
-382.0,501,1250.212983
-256.0,501,1251.115201
-365.0,501,1252.356883
-256.0,501,1253.299104
-136.0,501,1254.565786
-260.0,501,1255.47685
-206.0,501,1256.745397
-339.0,501,1257.737967
-336.0,501,1258.959029
-229.5,501,1259.862051
-265.0,501,1261.127034
-193.5,501,1262.062939
-269.0,501,1263.370523
-286.5,501,1264.314351
-306.0,501,1265.595691
-248.0,501,1266.562259
-382.0,501,1267.81717
-413.0,501,1268.747122
-255.0,501,1269.955215
-332.5,501,1270.882401
-301.0,501,1272.130166
-331.0,501,1273.05075
-232.0,501,1274.364596
-329.0,501,1275.308999
-274.0,501,1276.543665
-301.0,501,1277.506429
-298.0,501,1278.798888
-315.0,501,1279.728354
-225.5,501,1281.013534
-240.0,501,1281.945856
-294.5,501,1283.247707
-318.0,501,1284.176911
-317.0,501,1285.399715
-373.0,501,1286.334232
-275.0,501,1287.586915
-366.5,501,1288.509561
-387.5,501,1289.762367
-383.0,501,1290.724979
-353.0,501,1292.018334
-387.5,501,1292.953799
-319.0,501,1294.201054
-405.0,501,1295.139766
-341.5,501,1296.060532
-432.0,501,1297.305519
-379.0,501,1298.240228
-427.5,501,1299.52985
-427.5,501,1300.452004
-450.0,501,1301.757155
-432.0,501,1302.701057
-454.5,501,1303.958432
-474.0,501,1304.91176
-450.0,501,1306.18539
-427.5,501,1307.129767
-216.5,501,1308.386758
-87.0,501,1309.296351
106.5,501,1310.563204
51.0,501,1311.513895
34.5,501,1312.797037
45.0,501,1313.733378
-106.5,501,1314.991274
-34.5,501,1315.926266
-250.5,501,1317.16508
-183.0,501,1318.092896
33.0,501,1319.344409
-6.0,501,1320.243248
57.0,501,1321.514753
15.0,501,1322.488821
51.0,501,1323.740172
102.0,501,1324.660098
-42.0,501,1325.893425
-306.0,501,1326.829527
-198.0,501,1328.09999
18.0,501,1329.030403
-390.0,501,1330.256706
-262.5,501,1331.126651
-303.0,501,1332.356582
-471.0,501,1333.30215
-306.0,501,1334.576691
-387.0,501,1335.513849
-420.0,501,1336.786296
-471.0,501,1337.7401
-471.0,501,1339.02186
-471.0,501,1339.973725
-471.0,501,1341.236149
-456.0,501,1342.162303
-429.0,501,1343.372686
-423.0,501,1344.310658
-423.0,501,1345.26019
-420.0,501,1346.569774
-438.0,501,1347.559397
-423.0,501,1349.032171
-420.0,501,1349.966889
-471.0,501,1351.200974
-423.0,501,1352.14284
-408.0,501,1353.418926
-420.0,501,1354.368856
-438.0,501,1355.64398
-381.0,501,1356.590672
-423.0,501,1357.880229
-420.0,501,1358.816961
-429.0,501,1360.084802
-414.0,501,1361.016485
-417.0,501,1362.290885
-438.0,501,1363.217856
-438.0,501,1364.470398
-471.0,501,1365.379149
-417.0,501,1366.627321
-438.0,501,1367.583815
-438.0,501,1368.877978
-438.0,501,1369.792976
-423.0,501,1371.045291
-429.0,501,1371.996226
-330.0,501,1373.264606
-306.0,501,1374.192655
-471.0,501,1375.444515
-387.0,501,1376.361272
-381.0,501,1377.621016
-126.0,501,1378.561882
-234.0,501,1379.847929
-306.0,501,1380.79705
-387.0,501,1382.051417
-429.0,501,1382.978648
-471.0,501,1384.229117
-475.5,501,1385.17301
-361.5,501,1386.419997
-471.0,501,1387.377707
-474.0,501,1388.680231
-397.5,501,1389.634209
-487.5,501,1390.921699
-487.5,501,1391.861147
-487.5,501,1393.117988
-487.5,501,1394.035522
-484.5,501,1395.269331
-487.5,501,1396.187841
-487.5,501,1397.104309
-487.5,501,1398.320232
-487.5,501,1399.223439
-487.5,501,1400.544168
-487.5,501,1401.474612
-487.5,501,1402.70818
-487.5,501,1403.639208
-487.5,501,1404.835718
-487.5,501,1405.722823
-487.5,501,1406.9943
-478.5,501,1407.919136
-487.5,501,1409.19684
-487.5,501,1410.143678
-487.5,501,1411.365184
-487.5,501,1412.29016
-487.5,501,1413.563823
-487.5,501,1414.502662
-487.5,501,1415.719624
-487.5,501,1416.643052
-487.5,501,1417.900865
-484.5,501,1418.839599
-487.5,501,1420.111748
-487.5,501,1421.060986
-487.5,501,1422.28857
-487.5,501,1423.206061
-487.5,501,1424.43407
-487.5,501,1425.369091
-487.5,501,1426.621804
-487.5,501,1427.565846
-483.0,501,1428.834511
-487.5,501,1429.766023
-487.5,501,1431.042675
-487.5,501,1431.974036
-487.5,501,1433.241084
-487.5,501,1434.193719
-487.5,501,1435.427056
-487.5,501,1436.315525
-487.5,501,1437.568547
-487.5,501,1438.554644
-487.5,501,1439.816714
-480.0,501,1440.762879
-486.0,501,1442.039206
-486.0,501,1442.982877
-484.5,501,1444.23027
-487.5,501,1445.176145
-484.5,501,1446.429231
-480.0,501,1447.371147
-483.0,501,1448.29663
-480.0,501,1449.546752
-486.0,501,1450.470035
-487.5,501,1451.760761
-486.0,501,1452.690784
-487.5,501,1453.957869
-487.5,501,1454.882434
-487.5,501,1456.195383
-487.5,501,1457.144834
-487.5,501,1458.403341
-487.5,501,1459.321659
-487.5,501,1460.60762
-487.5,501,1461.522578
-487.5,501,1462.770414
-487.5,501,1463.706423
-484.5,501,1464.986269
-487.5,501,1465.907038
-487.5,501,1467.184935
-484.5,501,1468.133793
-487.5,501,1469.37781
-487.5,501,1470.292999
-487.5,501,1471.561845
-487.5,501,1472.491349
-487.5,501,1473.716804
-487.5,501,1474.628146
-487.5,501,1475.885993
-487.5,501,1476.813443
-487.5,501,1478.070567
-487.5,501,1479.015133
-487.5,501,1480.299233
-451.5,501,1481.252992
-487.5,501,1482.5219
-487.5,501,1483.431924
-487.5,501,1484.706091
-487.5,501,1485.632776
-484.5,501,1486.89978
-487.5,501,1487.825402
-487.5,501,1489.087603
-435.0,501,1489.993675
-487.5,501,1491.266137
-487.5,501,1492.206331
-487.5,501,1493.482804
-487.5,501,1494.414508
-487.5,501,1495.672871
-487.5,501,1496.620456
-487.5,501,1497.88648
-487.5,501,1498.812795
-487.5,501,1499.734232
-487.5,501,1501.044774
-451.5,501,1501.987488
-487.5,501,1503.245883
-487.5,501,1504.171456
-487.5,501,1505.412279
-445.5,501,1506.346716
-487.5,501,1507.615071
-487.5,501,1508.584612
-435.0,501,1509.872892
-435.0,501,1510.832128
-487.5,501,1512.086415
-487.5,501,1513.02419
-487.5,501,1514.321897
-487.5,501,1515.286407
-493.5,501,1516.552194
-451.5,501,1517.498214
-490.5,501,1518.772517
-451.5,501,1519.71324
-487.5,501,1520.967434
-487.5,501,1521.886427
-487.5,501,1523.168234
-487.5,501,1524.105771
-487.5,501,1525.359361
-484.5,501,1526.291637
-487.5,501,1527.601597
-487.5,501,1528.526626
-487.5,501,1529.760901
-487.5,501,1530.65536
-484.5,501,1531.906157
-445.5,501,1532.853957
-490.5,501,1534.122282
-433.5,501,1535.048985
-453.0,501,1536.307119
-396.0,501,1537.229773
-448.5,501,1538.467712
-418.5,501,1539.425212
-418.5,501,1540.678538
-477.0,501,1541.613684
-478.5,501,1542.877889
-477.0,501,1543.818634
-441.0,501,1545.091431
-477.0,501,1546.048945
-477.0,501,1547.312026
-448.5,501,1548.262685
-477.0,501,1549.24844
-418.5,501,1550.518173
-477.0,501,1551.461772
-477.0,501,1552.735154
-477.0,501,1553.69807
-370.5,501,1554.957118
-477.0,501,1555.878176
-418.5,501,1557.131664
-354.0,501,1558.065446
-331.5,501,1559.318052
-367.5,501,1560.244883
-370.5,501,1561.493041
-388.5,501,1562.411633
-421.5,501,1563.698078
-438.0,501,1564.621736
-370.5,501,1565.87502
-382.5,501,1566.832136
-438.0,501,1568.113623
-408.0,501,1569.038192
-411.0,501,1570.285164
-448.5,501,1571.206691
-414.0,501,1572.49389
-327.0,501,1573.410156
-331.5,501,1574.70114
-339.0,501,1575.643425
-307.5,501,1576.916642
-328.5,501,1577.848538
-337.5,501,1579.163742
-340.5,501,1580.120287
-433.5,501,1581.394718
-427.5,501,1582.323841
-399.0,501,1583.607332
-468.0,501,1584.534627
-315.0,501,1585.81616
-432.0,501,1586.767324
-423.0,501,1588.033429
-465.0,501,1588.97953
-411.0,501,1590.231997
-418.5,501,1591.159935
-246.0,501,1592.39179
-364.5,501,1593.276169
-397.5,501,1594.500604
-400.5,501,1595.445359
-295.5,501,1596.725654
-238.5,501,1597.681608
-211.5,501,1598.969483
-294.0,501,1599.906871
-255.0,501,1600.834632
-349.5,501,1602.091482
-349.5,501,1603.025685
-282.0,501,1604.265236
-382.5,501,1605.205999
-318.0,501,1606.425836
-262.5,501,1607.369963
-420.0,501,1608.644306
-400.5,501,1609.588352
-328.5,501,1610.876642
-418.5,501,1611.853752
-408.0,501,1613.158974
-414.0,501,1614.141686
-334.5,501,1615.445436
-286.5,501,1616.380713
-292.5,501,1617.597711
-259.5,501,1618.512315
-250.5,501,1619.79822
-438.0,501,1620.724888
-261.0,501,1621.975689
-327.0,501,1622.901314
-402.0,501,1624.161213
-402.0,501,1625.096743
-330.0,501,1626.367328
-444.0,501,1627.297834
-453.0,501,1628.569733
-366.0,501,1629.508637
-493.5,501,1630.762347
-372.0,501,1631.701619
-417.0,501,1632.946309
-493.5,501,1633.863546
-417.0,501,1635.144604
-279.0,501,1636.079645
-337.5,501,1637.32288
-493.5,501,1638.252243
-366.0,501,1639.55336
-426.0,501,1640.492441
-387.0,501,1641.763067
-645.0,501,1642.704974
-645.0,501,1643.949863
-612.0,501,1644.879015
-474.0,501,1646.136278
-493.5,501,1647.068404
-391.5,501,1648.318026
-645.0,501,1649.248574
-472.5,501,1650.515798
-387.0,501,1651.444663
-501.0,501,1652.364885
-523.5,501,1653.658072
-360.0,501,1654.615942
-417.0,501,1655.910116
-613.5,501,1656.847837
-354.0,501,1658.106842
-418.5,501,1659.064614
-501.0,501,1660.323733
-613.5,501,1661.249059
-471.0,501,1662.479643
-654.0,501,1663.415599
-486.0,501,1664.69925
-591.0,501,1665.655288
-705.0,501,1666.946211
-522.0,501,1667.878101
-643.5,501,1669.144475
-495.0,501,1670.080998
-555.0,501,1671.348604
-643.5,501,1672.295324
-492.0,501,1673.589125
-411.0,501,1674.532357
-528.0,501,1675.822344
-546.0,501,1676.777914
-645.0,501,1678.066525
-583.5,501,1679.003024
-583.5,501,1680.260946
-465.0,501,1681.208139
-502.5,501,1682.501453
-408.0,501,1683.471489
-508.5,501,1684.769997
-487.5,501,1685.698962
-502.5,501,1686.937927
-424.5,501,1687.86672
-354.0,501,1689.15033
-484.5,501,1690.111099
-484.5,501,1691.364526
-393.0,501,1692.28722
-450.0,501,1693.540173
-493.5,501,1694.475138
-456.0,501,1695.756741
-463.5,501,1696.684889
-393.0,501,1697.930263
-348.0,501,1698.854404
-354.0,501,1700.120207
-439.5,501,1701.058312
-442.5,501,1702.377695
-278.0,501,1703.334117
-423.0,501,1704.293027
-465.0,501,1705.527994
-485.5,501,1706.440418
-483.5,501,1707.664086
-402.5,501,1708.559057
-444.5,501,1709.826423
-405.5,501,1710.764531
-410.0,501,1711.983657
-453.5,501,1712.881764
-486.5,501,1714.177047
-311.0,501,1715.112109
-372.5,501,1716.410847
-366.5,501,1717.331968
-460.5,501,1718.595509
-447.5,501,1719.50071
-437.0,501,1720.781002
-390.0,501,1721.730611
-240.5,501,1723.035646
-349.0,501,1723.947383
-495.5,501,1725.220603
-450.5,501,1726.157803
-411.5,501,1727.430493
-483.5,501,1728.352103
-297.5,501,1729.582337
-272.0,501,1730.501172
-314.0,501,1731.772511
-335.0,501,1732.66851
-447.5,501,1733.945453
-331.0,501,1734.857781
-341.5,501,1736.105427
-282.0,501,1737.033069
-231.5,501,1738.290929
-323.5,501,1739.193562
-469.0,501,1740.423195
-298.0,501,1741.330719
-335.0,501,1742.595675
-354.0,501,1743.516817
-392.0,501,1744.730396
-435.5,501,1745.620688
-429.5,501,1746.799835
-542.0,501,1747.682055
-500.0,501,1748.85893
-384.5,501,1749.751996
-384.5,501,1750.928982
-437.5,501,1751.831027
-391.5,501,1753.040125
-542.0,501,1753.932778
-503.5,501,1754.814985
-485.5,501,1756.002997
-461.5,501,1756.885027
-345.5,501,1758.071412
-356.0,501,1758.955589
-359.5,501,1760.140234
-439.0,501,1761.021653
-295.0,501,1762.215941
-314.0,501,1763.10754
-377.0,501,1764.350499
-350.0,501,1765.265244
-304.0,501,1766.470542
-405.5,501,1767.385667
-388.0,501,1768.629039
-341.0,501,1769.544172
-424.0,501,1770.78039
-485.5,501,1771.684653
-433.0,501,1772.853958
-407.0,501,1773.751059
-450.5,501,1774.958328
-391.0,501,1775.851387
-377.5,501,1777.037853
-416.0,501,1777.934292
-410.5,501,1779.186561
-288.5,501,1780.089788
-410.5,501,1781.312936
-316.5,501,1782.211364
-368.5,501,1783.441432
-264.5,501,1784.356692
-520.0,501,1785.566681
-317.5,501,1786.457154
-510.5,501,1787.675825
-314.5,501,1788.582057
-269.5,501,1789.803337
-299.0,501,1790.714185
-231.5,501,1791.934011
-354.0,501,1792.825898
-269.0,501,1794.026419
-358.5,501,1794.887643
-231.5,501,1796.018315
-256.5,501,1796.879279
-342.5,501,1798.041282
-740.5,501,1798.944429
-712.0,501,1800.188903
-272.5,501,1801.093411
-273.0,501,1801.989097
-314.5,501,1803.226604
-308.5,501,1804.13881
-291.0,501,1805.365831
-271.5,501,1806.269551
-288.5,501,1807.49765
-254.5,501,1808.386606
-413.5,501,1809.589743
-337.0,501,1810.49337
-254.0,501,1811.674746
-251.0,501,1812.526448
-232.5,501,1813.724609
-274.5,501,1814.606267
-329.5,501,1815.844564
-230.0,501,1816.749666
-281.5,501,1818.058948
-587.5,501,1818.972739
-307.5,501,1820.217929
-241.5,501,1821.105546
-316.5,501,1822.321086
-429.5,501,1823.215629
-325.5,501,1824.459325
-314.5,501,1825.365824
-418.5,501,1826.562699
-315.0,501,1827.434321
-418.5,501,1828.65624
-479.0,501,1829.550965
-486.0,501,1830.771188
-375.5,501,1831.658195
-274.5,501,1832.867606
-541.5,501,1833.745386
-449.0,501,1834.931805
-429.0,501,1835.835665
-479.0,501,1837.072572
-349.5,501,1837.991628
-334.5,501,1839.268281
-454.5,501,1840.179267
-588.0,501,1841.419953
-502.5,501,1842.327948
-469.5,501,1843.543449
-549.0,501,1844.456122
-677.0,501,1845.68284
-589.5,501,1846.586087
-576.5,501,1847.796036
-791.0,501,1848.699843
-725.5,501,1849.922432
-724.0,501,1850.811753
-817.0,501,1851.694241
-767.5,501,1852.917572
-784.0,501,1853.811081
-735.5,501,1855.038672
-729.5,501,1855.925563
-782.5,501,1857.179858
-681.5,501,1858.069839
-627.5,501,1859.302793
-675.5,501,1860.199583
-572.5,501,1861.372861
-685.0,501,1862.256309
-766.0,501,1863.461468
-791.0,501,1864.371629
-791.0,501,1865.614764
-782.5,501,1866.525085
-706.5,501,1867.720847
-685.0,501,1868.603313
-683.0,501,1869.852856
-707.0,501,1870.750475
-643.5,501,1871.959004
-554.0,501,1872.86232
-578.0,501,1874.065174
-526.5,501,1874.966635
-685.0,501,1876.192473
-646.5,501,1877.100274
-566.5,501,1878.362614
-647.0,501,1879.290431
-724.0,501,1880.581958
-723.0,501,1881.501279
-691.5,501,1882.788342
-644.0,501,1883.736431
-716.5,501,1884.999015
-671.0,501,1885.922104
-869.0,501,1887.187456
-782.0,501,1888.14085
-748.0,501,1889.431019
-695.0,501,1890.367172
-659.0,501,1891.604089
-686.0,501,1892.530029
-725.0,501,1893.75943
-629.0,501,1894.702953
-740.0,501,1895.957184
-634.0,501,1896.922534
-788.0,501,1898.186501
-815.0,501,1899.11603
-817.0,501,1900.3549
-749.0,501,1901.305717
-830.0,501,1902.238906
-580.0,501,1903.456376
-640.0,501,1904.409609
-857.5,501,1905.676548
-737.0,501,1906.575318
-954.5,501,1907.829928
-773.0,501,1908.754212
-893.5,501,1910.040236
-796.0,501,1910.961917
-841.0,501,1912.273333
-893.5,501,1913.182475
-788.0,501,1914.474016
-896.5,501,1915.43019
-857.5,501,1916.693945
-788.0,501,1917.586524
-839.5,501,1918.81184
-817.0,501,1919.67527
-887.5,501,1920.908705
-763.0,501,1921.795745
-912.5,501,1923.012779
-763.0,501,1923.919152
-836.5,501,1925.154793
-826.5,501,1926.064041
-814.0,501,1927.320089
-842.5,501,1928.225011
-803.5,501,1929.466753
-782.5,501,1930.352082
-794.0,501,1931.591895
-744.0,501,1932.514334
-814.0,501,1933.762311
-794.0,501,1934.681664
-809.0,501,1935.917024
-749.0,501,1936.825877
-839.5,501,1938.066454
-842.5,501,1938.97151
-860.5,501,1940.246061
-893.5,501,1941.157843
-723.5,501,1942.380913
-755.0,501,1943.288885
-767.0,501,1944.531873
-767.0,501,1945.439144
-802.0,501,1946.663637
-893.5,501,1947.545505
-817.0,501,1948.742765
-584.0,501,1949.64576
-703.0,501,1950.868999
-658.0,501,1951.787802
-806.5,501,1952.688798
-702.0,501,1953.85081
-791.0,501,1954.704033
-601.0,501,1955.862052
-672.0,501,1956.708915
-775.0,501,1957.944204
-621.5,501,1958.851629
-808.5,501,1960.01924
-551.0,501,1960.871462
-773.0,501,1962.04926
-820.0,501,1962.927433
-755.0,501,1964.152989
-752.0,501,1965.041837
-796.0,501,1966.232903
-875.5,501,1967.106406
-826.0,501,1968.302323
-818.0,501,1969.1883
-821.5,501,1970.409353
-845.5,501,1971.296607
-966.5,501,1972.528659
-788.5,501,1973.423143
-787.0,501,1974.590508
-734.0,501,1975.45419
-848.5,501,1976.685471
-814.0,501,1977.58591
-677.0,501,1978.792396
-805.0,501,1979.701914
-762.0,501,1980.927994
-842.5,501,1981.846726
-839.5,501,1983.054511
-432.5,501,1983.955753
-847.0,501,1985.186969
-707.0,501,1986.073148
-704.0,501,1987.303032
63.5,501,1988.201516
-794.0,501,1989.416778
73.5,501,1990.316727
49.5,501,1991.499755
79.5,501,1992.365262
96.0,501,1993.521529
67.5,501,1994.454803
9.0,501,1995.700235
-369.0,501,1996.631591
-563.0,501,1997.854404
-729.0,501,1998.789976
-778.5,501,1999.719142
-764.5,501,2000.914829
-751.5,501,2001.797765
-646.5,501,2002.989318
-700.5,501,2003.844143
-663.0,501,2005.029824
-650.5,501,2005.922781
-784.0,501,2007.130134
-720.5,501,2008.03741
-752.0,501,2009.272165
-714.5,501,2010.180794
-755.0,501,2011.410839
-803.5,501,2012.318297
-815.0,501,2013.532441
-780.0,501,2014.42836
-804.5,501,2015.624192
-773.5,501,2016.476585
-760.0,501,2017.63213
-870.5,501,2018.486392
-926.5,501,2019.636969
-542.5,501,2020.495627
-390.0,501,2021.673378
-174.5,501,2022.565952
107.0,501,2023.781973
-95.0,501,2024.65586
120.5,501,2025.881598
-8.5,501,2026.782453
144.5,501,2028.003301
30.5,501,2028.8682
-286.5,501,2030.085851
-328.5,501,2030.963603
-206.5,501,2032.184323
-8.0,501,2033.06827
-79.5,501,2034.287909
166.0,501,2035.185186
120.5,501,2036.406672
122.5,501,2037.298464
202.5,501,2038.511874
201.0,501,2039.385541
-31.5,501,2040.601526
70.5,501,2041.502137
172.5,501,2042.712483
204.0,501,2043.599157
171.0,501,2044.823071
146.5,501,2045.730698
92.5,501,2046.927354
97.0,501,2047.841901
160.0,501,2048.727261
125.0,501,2049.942293
33.0,501,2050.839533
148.0,501,2052.022413
175.0,501,2052.922366
70.5,501,2054.106614
145.0,501,2054.981248
278.5,501,2056.166336
207.5,501,2057.08049
95.5,501,2058.297861
101.5,501,2059.188957
157.0,501,2060.421841
119.5,501,2061.339329
56.5,501,2062.544327
22.5,501,2063.426346
82.5,501,2064.638576
218.5,501,2065.554166
283.5,501,2066.802773
172.0,501,2067.712619
213.0,501,2068.947544
46.5,501,2069.843924
196.5,501,2071.096593
93.0,501,2071.990149
99.0,501,2073.227285
65.5,501,2074.122601
180.5,501,2075.341714
175.5,501,2076.249232
260.0,501,2077.47325
170.5,501,2078.349143
166.5,501,2079.553499
123.0,501,2080.442898
120.0,501,2081.641275
56.5,501,2082.525887
68.5,501,2083.735026
109.0,501,2084.64996
10.5,501,2085.88948
36.5,501,2086.81022
-69.5,501,2088.042718
-14.0,501,2088.959014
14.5,501,2090.18926
61.5,501,2091.081347
98.5,501,2092.30038
63.0,501,2093.230745
94.0,501,2094.473042
98.5,501,2095.374411
155.5,501,2096.582012
84.0,501,2097.484841
74.5,501,2098.356793
41.0,501,2099.590595
100.0,501,2100.496919
139.5,501,2101.725337
88.5,501,2102.627801
-79.5,501,2103.83707
106.5,501,2104.721344
93.0,501,2105.954766
66.0,501,2106.862483
2.0,501,2108.083575
142.5,501,2109.000521
40.5,501,2110.299537
187.5,501,2111.192753
-103.5,501,2112.439063
88.5,501,2113.340212
-55.5,501,2114.607235
199.5,501,2115.506737
88.5,501,2116.736616
72.0,501,2117.620865
93.5,501,2118.860975
42.5,501,2119.767127
16.5,501,2120.994636
57.5,501,2121.892691
205.5,501,2123.110477
88.5,501,2123.994815
217.5,501,2125.204154
235.0,501,2126.094002
120.5,501,2127.309137
128.5,501,2128.213028
171.5,501,2129.453363
229.5,501,2130.356743
162.5,501,2131.607017
251.0,501,2132.597486
217.5,501,2133.842232
110.0,501,2134.743102
224.0,501,2135.950177
260.0,501,2136.810834
171.0,501,2137.973444
82.5,501,2138.870874
42.5,501,2140.096549
118.0,501,2140.996801
92.0,501,2142.210656
198.5,501,2143.088665
248.0,501,2144.280521
222.5,501,2145.191434
62.0,501,2146.499088
116.0,501,2147.427379
21.0,501,2148.348117
-44.0,501,2149.53014
54.0,501,2150.469102
72.0,501,2151.725696
82.0,501,2152.659423
81.0,501,2153.922268
155.0,501,2154.839324
-122.5,501,2156.11348
-43.0,501,2157.035144
16.0,501,2158.299232
128.0,501,2159.242892
-172.0,501,2160.501297
-242.0,501,2161.451741
-70.0,501,2162.726252
65.0,501,2163.659603
-47.0,501,2164.964727
29.5,501,2165.897532
32.0,501,2167.174934
-155.0,501,2168.096145
-79.0,501,2169.38479
-115.5,501,2170.329312
-235.0,501,2171.574834
-236.0,501,2172.519408
40.5,501,2173.790812
60.5,501,2174.749661
74.5,501,2175.991549
-210.0,501,2176.90186
-189.5,501,2178.19336
-124.0,501,2179.109245
-344.0,501,2180.353634
-241.0,501,2181.278831
-70.0,501,2182.513881
63.0,501,2183.45219
-304.0,501,2184.722333
-96.0,501,2185.67379
-33.0,501,2186.976938
-481.5,501,2187.897924
-99.0,501,2189.170389
-126.0,501,2190.101485
-90.0,501,2191.350766
57.0,501,2192.28117
-286.0,501,2193.488397
-419.5,501,2194.37942
-376.5,501,2195.622733
-123.0,501,2196.550861
-186.0,501,2197.469885
-454.5,501,2198.750832
-300.0,501,2199.694128
-598.5,501,2200.966127
9.0,501,2201.91481
-291.0,501,2203.202074
-453.0,501,2204.145585
-354.0,501,2205.395414
-550.5,501,2206.293056
-381.0,501,2207.497949
-563.5,501,2208.360259
-342.0,501,2209.654029
-238.0,501,2210.64334
-581.5,501,2211.926389
-362.5,501,2212.882714
-352.5,501,2214.11509
-133.0,501,2215.037916
-563.5,501,2216.244502
-662.5,501,2217.173384
-656.5,501,2218.45778
-704.5,501,2219.368495
-695.5,501,2220.599834
-458.5,501,2221.523782
-593.5,501,2222.75271
-599.5,501,2223.693568
-737.5,501,2224.93626
-473.5,501,2225.895761
-512.5,501,2227.146064
-512.5,501,2228.082083
-713.5,501,2229.349926
-725.5,501,2230.29734
-635.5,501,2231.57645
-581.5,501,2232.52762
-440.5,501,2233.774575
-593.5,501,2234.727469
-641.5,501,2235.990505
-503.5,501,2236.89267
-410.5,501,2238.159061
-449.5,501,2239.081363
-398.5,501,2240.303638
-368.5,501,2241.231861
-569.5,501,2242.447358
-388.0,501,2243.402534
-481.0,501,2244.664231
-737.5,501,2245.627056
-527.5,501,2246.915133
-482.5,501,2247.852441
-389.5,501,2248.788715
-489.0,501,2250.048414
-598.0,501,2250.977164
-500.5,501,2252.285144
-467.5,501,2253.224527
-352.0,501,2254.501681
-321.0,501,2255.455624
-388.0,501,2256.678565
-388.0,501,2257.618343
-276.0,501,2258.895129
-352.0,501,2259.822658
-364.0,501,2261.091534
-472.0,501,2262.032037
-334.0,501,2263.301609
-301.0,501,2264.238055
-352.0,501,2265.507957
-234.0,501,2266.449582
-334.0,501,2267.67987
-352.0,501,2268.566927
-298.0,501,2269.791872
-345.0,501,2270.689312
-327.0,501,2271.892175
-315.0,501,2272.795022
-352.0,501,2274.026145
-309.0,501,2274.929932
-345.0,501,2276.166474
-243.0,501,2277.080688
-469.0,501,2278.309258
-264.0,501,2279.225851
-345.0,501,2280.45392
-221.0,501,2281.360355
-240.0,501,2282.611417
-240.0,501,2283.515286
-333.0,501,2284.753288
-245.0,501,2285.636525
-330.0,501,2286.850636
-185.0,501,2287.757901
-295.0,501,2289.035895
-264.0,501,2289.950822
-333.0,501,2291.183841
-207.0,501,2292.095061
-388.0,501,2293.326405
-291.0,501,2294.186663
-224.0,501,2295.323284
-198.0,501,2296.227383
-252.0,501,2297.444989
-213.0,501,2298.359324
-373.0,501,2299.264059
-213.0,501,2300.498225
-361.0,501,2301.401122
-251.0,501,2302.637343
-307.0,501,2303.536199
-190.5,501,2304.791646
-206.5,501,2305.683419
-360.0,501,2306.865915
-345.0,501,2307.756427
-439.0,501,2308.977193
-384.0,501,2309.862217
-468.0,501,2311.074851
-468.0,501,2311.974381
-607.0,501,2313.180863
-442.0,501,2314.074901
-607.0,501,2315.285444
-565.0,501,2316.186299
-343.0,501,2317.441567
-427.0,501,2318.330921
-429.0,501,2319.554472
-378.0,501,2320.45943
-414.0,501,2321.693726
-378.0,501,2322.596127
-426.0,501,2323.815091
-414.0,501,2324.71505
-408.0,501,2325.900118
-405.0,501,2326.747966
-426.0,501,2327.962268
-372.0,501,2328.841583
-426.0,501,2330.062779
-411.0,501,2330.93382
-412.0,501,2332.138431
-426.0,501,2333.017188
-412.0,501,2334.211355
-427.0,501,2335.089783
-427.0,501,2336.2958
-427.0,501,2337.260241
-427.0,501,2338.50697
-384.0,501,2339.427503
-343.0,501,2340.670996
-291.0,501,2341.602827
-427.0,501,2342.880326
-357.0,501,2343.823716
-343.0,501,2345.078276
-303.0,501,2345.99964
-427.0,501,2347.255454
-417.0,501,2348.200394
-279.0,501,2349.110339
-219.0,501,2350.383
-303.0,501,2351.296766
-287.0,501,2352.585979
-192.0,501,2353.527235
-201.0,501,2354.749756
-144.0,501,2355.672622
-309.5,501,2356.931815
-309.0,501,2357.868296
-347.0,501,2359.134699
-309.0,501,2360.059612
-267.5,501,2361.330791
-248.0,501,2362.288596
-363.0,501,2363.559258
-261.0,501,2364.522532
-223.0,501,2365.88344
-309.0,501,2366.990315
-309.0,501,2368.318287
-283.5,501,2369.324028
-242.5,501,2370.614274
-346.5,501,2371.551966
-261.0,501,2372.828537
-184.5,501,2373.750637
-271.5,501,2374.970041
-277.5,501,2375.878564
-196.5,501,2377.109697
-208.5,501,2377.998346
-202.5,501,2379.233004
-223.5,501,2380.187217
-59.5,501,2381.432801
-170.5,501,2382.3818
-222.5,501,2383.671736
-252.5,501,2384.600688
-168.5,501,2385.890153
-101.5,501,2386.845866
-203.5,501,2388.129804
-310.5,501,2389.080434
-264.5,501,2390.375134
-262.5,501,2391.275912
-294.5,501,2392.513436
-242.5,501,2393.420751
-262.5,501,2394.670775
-264.5,501,2395.593387
-294.5,501,2396.877987
-202.5,501,2397.83627
-217.5,501,2399.094976
-134.5,501,2400.045023
-202.5,501,2400.966773
-237.5,501,2402.221124
-215.5,501,2403.176666
-195.5,501,2404.487024
-154.5,501,2405.409792
-257.5,501,2406.710025
-161.5,501,2407.630914
-71.5,501,2408.884609
-237.5,501,2409.820568
-170.5,501,2411.062303
-195.5,501,2411.992285
-237.5,501,2413.246556
-173.5,501,2414.173955
-131.5,501,2415.429648
-129.5,501,2416.36612
-126.5,501,2417.600308
